#{"t_start": 1674727166.545253, "env_id": null}
20.0,2685,11842.251973
21.0,2577,11844.901461
21.0,2577,11846.714876
21.0,2577,11849.843509
21.0,2577,11853.491518
21.0,2577,11856.787525
21.0,2577,11857.720706
21.0,2577,11869.259386
21.0,2577,11874.719368
21.0,2577,11877.370104
21.0,2577,11879.192114
21.0,2577,11882.319994
21.0,2577,11885.975581
21.0,2577,11889.167209
19.0,2697,11891.606634
21.0,2577,11901.601588
21.0,2577,11907.570676
21.0,2577,11909.83529
21.0,2577,11911.642277
21.0,2577,11914.784668
21.0,2577,11918.899181
21.0,2577,11922.07685
21.0,2577,11924.138355
21.0,2577,11934.23825
21.0,2577,11940.114403
21.0,2577,11942.368215
21.0,2577,11944.176357
21.0,2577,11947.289823
21.0,2577,11951.38001
21.0,2577,11954.675978
21.0,2577,11956.749251
17.0,2856,11970.173193
21.0,2577,11972.630267
21.0,2577,11974.950727
21.0,2577,11977.189821
21.0,2577,11979.939659
21.0,2577,11984.032833
21.0,2577,11987.212657
21.0,2577,11989.301199
21.0,2577,12003.266931
21.0,2577,12008.006914
18.0,2779,12008.060831
21.0,2577,12009.848245
21.0,2577,12012.97807
20.0,2651,12017.745954
21.0,2577,12019.809873
21.0,2577,12021.864151
21.0,2577,12035.756861
21.0,2577,12040.470505
21.0,2577,12040.525832
21.0,2577,12042.311286
21.0,2577,12045.430649
21.0,2577,12052.28044
21.0,2577,12054.320114
13.0,2926,12054.337016
21.0,2577,12068.252694
21.0,2577,12073.122614
20.0,2595,12073.346474
21.0,2577,12074.945269
21.0,2577,12078.074146
21.0,2577,12084.896511
20.0,2614,12087.749259
21.0,2622,12087.843959
20.0,2595,12101.258457
21.0,2577,12105.796937
21.0,2577,12106.023157
21.0,2577,12107.62724
20.0,2775,12113.415823
21.0,2577,12117.550745
18.0,2564,12120.235963
19.0,2729,12122.281773
21.0,2577,12133.66735
21.0,2577,12138.202791
21.0,2577,12138.426045
21.0,2577,12140.037172
20.0,2552,12145.264565
21.0,2577,12150.04127
21.0,2577,12152.702137
20.0,2552,12154.519208
21.0,2577,12166.089584
20.0,2552,12170.651168
21.0,2577,12170.677216
21.0,2577,12172.49464
21.0,2577,12178.122025
19.0,2686,12183.956059
21.0,2577,12185.210553
21.0,2577,12187.05033
21.0,2577,12199.102714
21.0,2577,12203.239798
19.0,2698,12204.771763
19.0,2669,12206.34943
21.0,2577,12210.727351
21.0,2577,12217.034558
21.0,2577,12217.879369
21.0,2577,12219.707191
21.0,2577,12231.789304
21.0,2577,12237.472533
19.0,2758,12238.469367
21.0,2577,12239.046961
20.0,2672,12244.650394
21.0,2577,12249.587538
21.0,2577,12250.435107
21.0,2577,12252.662688
19.0,2644,12264.951728
21.0,2518,12270.570159
20.0,2612,12270.882163
21.0,2518,12271.161069
21.0,2518,12276.399764
20.0,2640,12282.93288
21.0,2577,12283.594939
21.0,2577,12285.441051
21.0,2577,12298.219711
21.0,2577,12304.131423
21.0,2577,12304.416956
20.0,2672,12304.749822
19.0,2656,12311.166143
21.0,2577,12316.588416
21.0,2577,12317.255983
21.0,2577,12319.179167
21.0,2577,12332.238396
21.0,2577,12337.738408
21.0,2577,12338.026035
21.0,2577,12338.776382
19.0,2669,12345.85932
21.0,2577,12350.464424
20.0,2711,12352.430051
16.0,2903,12357.025659
21.0,2577,12365.582079
21.0,2577,12371.398255
20.0,2619,12372.549601
19.0,2697,12372.701366
21.0,2577,12379.280465
21.0,2577,12383.844714
20.0,2608,12386.106172
21.0,2577,12390.334545
20.0,2552,12398.708673
21.0,2577,12406.074021
19.0,2633,12406.899434
20.0,2717,12406.985995
21.0,2577,12412.751101
21.0,2577,12417.451878
21.0,2577,12419.73751
21.0,2577,12423.893275
21.0,2577,12432.038779
21.0,2577,12439.240486
21.0,2577,12440.107799
18.0,2730,12441.88015
21.0,2577,12445.571876
21.0,2577,12450.011643
20.0,2651,12453.303446
19.0,2719,12458.082544
21.0,2577,12464.474394
21.0,2577,12471.995992
21.0,2577,12472.462138
21.0,2577,12474.237113
21.0,2577,12477.944715
20.0,2679,12483.754089
19.0,2774,12488.332234
20.0,2683,12491.843727
21.0,2577,12496.781407
21.0,2577,12504.283909
21.0,2577,12504.752516
21.0,2577,12506.527694
21.0,2577,12510.667446
21.0,2577,12516.162841
20.0,2679,12522.172467
18.0,2702,12525.958672
20.0,2673,12530.694939
21.0,2577,12537.377417
20.0,2712,12538.604125
20.0,2674,12540.508902
21.0,2577,12543.337721
18.0,2840,12552.12784
21.0,2577,12554.840834
21.0,2577,12558.607023
21.0,2577,12563.324345
20.0,2552,12569.859553
21.0,2577,12571.33234
21.0,2577,12573.237526
21.0,2577,12576.167308
21.0,2577,12584.927255
21.0,2577,12587.637055
21.0,2577,12591.451039
21.0,2577,12596.136075
21.0,2577,12602.665439
21.0,2577,12604.120675
21.0,2577,12606.001972
21.0,2637,12609.370714
21.0,2577,12617.951304
21.0,2577,12620.259753
21.0,2577,12623.98703
21.0,2577,12628.670017
21.0,2577,12635.299241
21.0,2577,12636.7674
21.0,2577,12638.658454
20.0,2650,12643.133488
21.0,2577,12650.604106
21.0,2577,12652.920839
21.0,2577,12657.084313
21.0,2577,12661.408898
21.0,2577,12668.257626
21.0,2577,12669.31829
20.0,2679,12672.545995
21.0,2577,12675.6158
21.0,2560,12682.861435
20.0,2552,12685.051236
21.0,2577,12689.415284
21.0,2577,12694.08222
21.0,2577,12700.657835
21.0,2577,12702.147234
21.0,2577,12705.511556
21.0,2577,12708.258919
21.0,2577,12715.554339
21.0,2577,12717.778548
21.0,2577,12722.149356
21.0,2577,12726.914834
21.0,2577,12733.369283
21.0,2577,12734.815961
21.0,2577,12738.061814
21.0,2577,12741.31024
21.0,2577,12748.211368
19.0,2812,12753.457732
21.0,2577,12754.868853
21.0,2577,12759.593965
21.0,2577,12766.111471
21.0,2577,12767.572346
20.0,2673,12772.14507
21.0,2577,12773.931928
21.0,2577,12780.870352
21.0,2577,12786.069294
21.0,2577,12787.414287
21.0,2577,12792.158255
21.0,2577,12798.621706
21.0,2577,12800.083326
21.0,2576,12804.61268
21.0,2577,12806.388858
21.0,2577,12813.231391
21.0,2577,12818.45555
21.0,2577,12819.813373
21.0,2577,12824.505966
20.0,2552,12830.699944
20.0,2631,12832.891496
20.0,2642,12837.508557
20.0,2672,12840.006309
20.0,2672,12846.851178
21.0,2577,12851.178935
21.0,2577,12852.121684
19.0,2590,12857.03195
19.0,2755,12865.164589
19.0,2650,12866.362283
21.0,2577,12869.906585
21.0,2577,12872.378807
21.0,2577,12879.243689
20.0,2552,12884.25849
20.0,2674,12884.873116
21.0,2577,12889.886477
21.0,2518,12897.051443
21.0,2577,12898.820201
20.0,2679,12903.705478
21.0,2577,12904.821856
21.0,2577,12911.745377
21.0,2577,12916.765806
19.0,2698,12918.911853
21.0,2577,12922.20346
19.0,2583,12929.423552
18.0,2767,12933.721408
21.0,2577,12936.039012
21.0,2577,12937.175153
21.0,2577,12944.199937
20.0,2672,12950.533375
21.0,2577,12951.390131
21.0,2577,12954.680151
21.0,2577,12961.983893
20.0,2552,12966.101278
21.0,2577,12969.094474
21.0,2577,12969.80769
21.0,2577,12977.288142
21.0,2577,12983.271588
21.0,2577,12984.132087
21.0,2577,12987.435973
21.0,2577,12995.121956
21.0,2577,12998.794291
21.0,2577,13001.756819
21.0,2577,13002.469561
19.0,2747,13011.778274
21.0,2577,13016.557711
20.0,2673,13017.023473
21.0,2577,13019.924539
21.0,2577,13027.604089
21.0,2577,13031.276649
21.0,2577,13034.236921
21.0,2577,13034.951607
21.0,2577,13044.245768
21.0,2577,13049.094829
21.0,2577,13049.955311
21.0,2577,13052.40236
21.0,2577,13060.053253
21.0,2577,13063.704169
21.0,2577,13066.648872
21.0,2577,13067.759868
21.0,2577,13076.849548
21.0,2577,13081.652484
21.0,2577,13082.523097
21.0,2577,13084.977049
21.0,2577,13092.67186
21.0,2577,13096.339354
21.0,2577,13099.30731
21.0,2577,13100.438084
21.0,2577,13109.313318
21.0,2577,13114.095931
21.0,2577,13114.968596
21.0,2577,13117.42405
21.0,2577,13125.141243
21.0,2577,13129.245123
21.0,2577,13131.83304
21.0,2577,13132.951694
21.0,2577,13142.258548
21.0,2577,13147.056696
21.0,2577,13147.514791
21.0,2577,13150.376411
21.0,2577,13157.653936
21.0,2577,13161.756238
21.0,2577,13164.302109
21.0,2577,13165.415069
21.0,2577,13174.730397
21.0,2577,13179.583185
21.0,2577,13180.04823
21.0,2577,13182.907525
21.0,2577,13190.264189
21.0,2577,13194.333886
21.0,2577,13197.326202
21.0,2577,13198.038967
21.0,2577,13207.392982
21.0,2577,13212.196605
21.0,2577,13212.657877
21.0,2577,13215.643476
21.0,2577,13223.380788
21.0,2577,13227.040924
21.0,2577,13229.993068
21.0,2577,13230.706417
21.0,2577,13240.105892
21.0,2577,13245.337172
20.0,2681,13246.273999
21.0,2577,13248.196329
21.0,2577,13255.846748
21.0,2577,13259.515496
21.0,2577,13262.482153
21.0,2577,13263.196422
21.0,2577,13272.544705
21.0,2577,13277.797689
21.0,2577,13278.737086
21.0,2577,13280.654366
21.0,2577,13288.316653
21.0,2577,13291.999515
21.0,2577,13294.993563
21.0,2577,13296.119756
20.0,2612,13305.739183
21.0,2577,13310.663056
21.0,2577,13311.2014
21.0,2577,13313.118636
21.0,2577,13320.797805
21.0,2577,13324.453373
21.0,2577,13327.40572
21.0,2577,13328.524471
21.0,2577,13338.154326
20.0,2552,13342.850786
21.0,2577,13343.624608
21.0,2577,13345.544975
21.0,2577,13353.384934
21.0,2577,13357.097179
21.0,2577,13361.160962
19.0,2730,13361.905058
21.0,2577,13370.873028
20.0,2552,13374.927497
21.0,2518,13375.787509
20.0,2672,13379.459381
21.0,2577,13385.794858
21.0,2577,13389.917633
21.0,2577,13393.602613
21.0,2577,13394.681712
21.0,2577,13402.905392
21.0,2577,13407.412544
21.0,2577,13407.861397
20.0,2655,13412.657195
20.0,2552,13417.682711
21.0,2577,13421.99775
21.0,2577,13425.665891
21.0,2577,13426.820102
19.0,2724,13437.163332
21.0,2577,13440.292248
20.0,2651,13440.556638
19.0,2669,13446.517971
19.0,2709,13451.921435
17.0,2901,13458.468138
18.0,2721,13461.198959
16.0,3029,13464.214963
21.0,2577,13469.80745
21.0,2577,13473.174095
20.0,2651,13474.028157
19.0,2669,13480.390119
19.0,2859,13488.39729
20.0,2651,13492.16399
21.0,2577,13493.770291
21.0,2577,13496.754789
21.0,2577,13502.450061
21.0,2577,13506.779855
20.0,2651,13507.045697
21.0,2577,13513.471089
21.0,2577,13521.748587
21.0,2577,13525.6201
21.0,2577,13527.213976
21.0,2577,13530.128609
21.0,2577,13536.07882
21.0,2577,13539.895459
20.0,2612,13540.898576
21.0,2577,13546.255176
19.0,2626,13554.792637
21.0,2577,13558.072638
21.0,2577,13559.686445
21.0,2577,13562.688544
21.0,2577,13568.582454
21.0,2577,13572.377482
20.0,2552,13572.731109
21.0,2577,13578.696843
19.0,2584,13587.298726
21.0,2577,13590.649018
19.0,2657,13593.420067
21.0,2577,13595.259573
21.0,2577,13601.297276
20.0,2552,13604.90474
21.0,2577,13605.902149
21.0,2577,13611.532693
21.0,2577,13620.472653
21.0,2577,13623.69946
20.0,2614,13626.819785
20.0,2580,13627.922913
21.0,2577,13633.850744
21.0,2577,13637.412101
21.0,2577,13638.40185
21.0,2577,13643.992476
19.0,2754,13655.335503
21.0,2577,13656.492439
21.0,2577,13659.639494
21.0,2577,13661.273782
21.0,2577,13666.855637
21.0,2577,13671.501895
18.0,2722,13672.716015
21.0,2577,13677.604534
21.0,2577,13688.352569
21.0,2577,13689.530975
19.0,2709,13694.364529
18.0,2789,13696.660615
21.0,2577,13699.83154
21.0,2577,13704.407237
21.0,2577,13705.613856
21.0,2577,13710.52035
21.0,2577,13721.208109
21.0,2577,13722.363726
21.0,2577,13727.092697
21.0,2577,13729.34556
21.0,2577,13732.550809
21.0,2577,13737.146366
21.0,2577,13738.416472
21.0,2577,13743.301869
21.0,2577,13754.338688
21.0,2577,13755.091683
19.0,2615,13760.229811
21.0,2577,13762.554329
21.0,2577,13765.65093
21.0,2577,13769.796014
21.0,2577,13770.989277
21.0,2577,13775.796396
21.0,2577,13786.810358
21.0,2577,13787.563721
21.0,2577,13794.972736
17.0,2904,13796.981663
21.0,2577,13798.087215
21.0,2577,13802.228509
20.0,2673,13804.712281
21.0,2577,13808.226012
21.0,2577,13819.186744
21.0,2577,13819.934856
21.0,2577,13827.325968
21.0,2577,13829.344378
21.0,2577,13830.443848
21.0,2577,13834.97211
21.0,2577,13837.063049
21.0,2577,13840.576115
21.0,2577,13851.520418
20.0,2673,13853.583633
21.0,2577,13859.757229
21.0,2577,13862.865503
20.0,2679,13863.137161
21.0,2577,13867.426328
21.0,2577,13869.54743
21.0,2577,13873.071072
21.0,2577,13886.292322
16.0,3107,13890.996218
21.0,2577,13892.590642
21.0,2577,13895.778158
21.0,2577,13896.048791
21.0,2577,13900.392928
19.0,2712,13904.19048
21.0,2577,13906.036499
20.0,2673,13920.498048
19.0,2594,13923.922997
19.0,2815,13928.388294
21.0,2577,13928.445465
20.0,2552,13928.481652
21.0,2577,13933.006938
21.0,2577,13936.778458
21.0,2577,13939.052372
21.0,2577,13953.068255
21.0,2577,13956.928588
21.0,2577,13960.985716
21.0,2577,13961.040659
21.0,2577,13961.076182
21.0,2577,13965.63541
21.0,2577,13969.874532
21.0,2577,13971.727702
20.0,2651,13986.843349
21.0,2577,13989.573815
21.0,2577,13993.746154
21.0,2577,13993.784896
18.0,2833,13996.928001
21.0,2577,13998.296683
21.0,2577,14002.482116
21.0,2577,14004.314923
21.0,2577,14019.497438
21.0,2577,14022.179119
21.0,2577,14026.707918
19.0,2710,14028.424965
21.0,2577,14029.953052
21.0,2577,14030.931136
21.0,2577,14035.135657
21.0,2577,14036.995267
21.0,2577,14052.227565
20.0,2614,14055.310346
21.0,2577,14059.589134
21.0,2577,14061.283724
21.0,2577,14062.776153
21.0,2577,14063.744836
21.0,2577,14067.965365
21.0,2577,14069.829301
21.0,2577,14085.957767
21.0,2577,14088.688559
21.0,2577,14092.967891
21.0,2577,14094.69399
21.0,2577,14096.215583
21.0,2577,14097.631998
21.0,2577,14101.522778
21.0,2577,14103.407106
21.0,2577,14119.352097
21.0,2577,14122.519961
21.0,2577,14126.451565
19.0,2754,14130.358578
20.0,2674,14131.113886
21.0,2577,14131.16859
21.0,2577,14135.190408
21.0,2577,14137.111213
21.0,2577,14153.128033
21.0,2577,14156.290405
21.0,2577,14160.146353
21.0,2577,14164.403459
20.0,2674,14166.102403
16.0,2694,14166.350809
20.0,2614,14169.521203
19.0,2688,14172.213758
21.0,2577,14186.616213
21.0,2577,14189.790681
20.0,2651,14194.804337
21.0,2577,14197.887869
21.0,2577,14199.593475
21.0,2577,14199.849641
20.0,2552,14202.737673
21.0,2577,14205.610472
21.0,2577,14220.006455
21.0,2577,14223.299292
21.0,2577,14228.145884
21.0,2577,14231.221143
21.0,2577,14232.872653
21.0,2577,14233.114398
21.0,2577,14235.893364
20.0,2680,14240.047072
19.0,2692,14254.319175
21.0,2577,14255.927496
21.0,2577,14260.771522
21.0,2577,14263.746708
21.0,2577,14265.414818
21.0,2577,14265.660223
21.0,2577,14268.537244
21.0,2577,14273.110384
21.0,2577,14286.924899
21.0,2577,14288.52825
21.0,2577,14293.398564
21.0,2577,14296.465363
21.0,2577,14298.131152
21.0,2577,14298.376624
20.0,2552,14300.94501
21.0,2577,14305.71798
21.0,2577,14319.560766
21.0,2577,14321.182851
21.0,2577,14326.022731
21.0,2577,14329.089193
21.0,2577,14330.755231
21.0,2577,14330.998504
19.0,2679,14334.914486
21.0,2577,14338.314769
21.0,2577,14352.612752
19.0,2677,14355.116693
21.0,2577,14358.582012
21.0,2577,14361.648468
20.0,2552,14363.0733
21.0,2577,14363.950664
21.0,2577,14367.443551
20.0,2675,14372.230139
20.0,2580,14385.103468
21.0,2577,14387.583413
21.0,2577,14391.466949
21.0,2577,14394.117218
21.0,2577,14395.455345
21.0,2577,14396.330927
21.0,2577,14399.850744
20.0,2674,14405.961394
21.0,2577,14417.630731
21.0,2577,14420.565196
19.0,2695,14425.606275
19.0,2649,14427.860985
21.0,2577,14428.205475
21.0,2577,14429.08929
21.0,2577,14432.636217
21.0,2577,14438.813863
21.0,2577,14450.431756
21.0,2577,14453.418644
21.0,2577,14458.524004
20.0,2552,14460.54527
21.0,2577,14461.524348
21.0,2577,14462.008703
21.0,2577,14465.51902
20.0,2657,14472.829891
20.0,2674,14484.724101
21.0,2577,14486.32522
21.0,2577,14491.407337
21.0,2577,14493.410948
21.0,2577,14494.912865
19.0,2772,14496.840686
21.0,2577,14498.621561
14.0,2867,14510.304792
21.0,2577,14518.973217
21.0,2577,14520.570034
21.0,2577,14525.624919
21.0,2577,14529.378303
19.0,2715,14529.677297
21.0,2577,14531.340869
16.0,3118,14540.362873
18.0,2672,14545.335988
21.0,2577,14553.811434
19.0,2772,14554.958328
19.0,2655,14560.042686
21.0,2577,14563.142113
21.0,2577,14564.669046
17.0,2821,14565.609729
20.0,2674,14574.467833
21.0,2577,14578.101776
21.0,2577,14587.685853
20.0,2674,14587.937845
21.0,2577,14592.805099
19.0,2656,14596.511847
21.0,2577,14597.290384
21.0,2577,14598.227087
19.0,2658,14607.804174
21.0,2561,14610.562207
21.0,2577,14620.169031
21.0,2577,14620.420131
21.0,2577,14625.221792
21.0,2577,14628.920033
20.0,2614,14630.04883
19.0,2772,14633.295314
21.0,2577,14640.338372
21.0,2577,14642.969926
21.0,2577,14652.566187
21.0,2577,14652.819013
21.0,2577,14657.678401
21.0,2577,14662.075732
21.0,2577,14662.812727
21.0,2577,14666.226791
20.0,2674,14674.617021
21.0,2577,14676.003137
21.0,2577,14685.637665
21.0,2577,14685.916157
21.0,2577,14690.790035
21.0,2577,14694.933876
21.0,2577,14695.647557
19.0,2693,14700.452862
20.0,2673,14708.607833
21.0,2577,14708.69045
21.0,2577,14718.695767
20.0,2674,14719.802509
20.0,2674,14724.914842
21.0,2577,14727.749977
21.0,2577,14728.475194
21.0,2577,14733.257388
21.0,2577,14741.49271
21.0,2577,14741.575321
20.0,2614,14752.311018
21.0,2577,14752.638826
21.0,2577,14757.797773
20.0,2613,14760.960329
21.0,2577,14761.750316
20.0,2568,14766.102518
21.0,2577,14774.958786
21.0,2577,14775.041144
21.0,2577,14785.323716
21.0,2577,14785.653167
21.0,2577,14790.741954
21.0,2577,14793.801333
21.0,2577,14794.509869
21.0,2577,14799.162014
20.0,2717,14809.129561
16.0,2748,14809.504827
21.0,2577,14817.736413
21.0,2577,14818.067351
21.0,2577,14823.777706
21.0,2576,14826.920034
20.0,2580,14827.33562
20.0,2552,14831.76448
21.0,2577,14841.982193
21.0,2577,14842.360197
21.0,2577,14850.638194
21.0,2577,14851.369645
21.0,2577,14856.494099
21.0,2577,14859.665419
21.0,2577,14860.078558
21.0,2577,14864.470312
21.0,2577,14874.641586
21.0,2577,14875.019477
21.0,2577,14883.468838
21.0,2577,14884.22499
21.0,2577,14889.514038
20.0,2619,14893.437439
20.0,2674,14893.961582
21.0,2577,14897.443237
21.0,2577,14907.59326
21.0,2577,14907.972958
21.0,2577,14916.873815
21.0,2577,14917.203107
20.0,2640,14923.426901
21.0,2577,14926.790822
21.0,2577,14926.911001
20.0,2675,14931.849827
21.0,2577,14940.718861
21.0,2577,14941.498864
21.0,2577,14950.218831
20.0,2662,14950.706735
21.0,2577,14956.295645
21.0,2577,14959.656625
20.0,2674,14960.465794
21.0,2496,14963.220446
21.0,2577,14973.133044
21.0,2577,14973.908894
21.0,2577,14982.471573
21.0,2577,14982.957356
21.0,2577,14988.464787
21.0,2577,14992.002705
21.0,2577,14993.212592
21.0,2577,14995.63923
21.0,2577,15006.032415
21.0,2577,15006.407585
21.0,2577,15014.875538
21.0,2577,15015.760181
21.0,2577,15020.929262
21.0,2577,15024.345761
21.0,2577,15025.555151
21.0,2577,15027.991774
21.0,2577,15038.49138
21.0,2577,15038.86741
21.0,2577,15047.399055
21.0,2577,15048.302518
21.0,2577,15053.526519
20.0,2614,15057.804589
21.0,2577,15058.262609
20.0,2651,15061.809207
21.0,2577,15071.132254
21.0,2577,15071.510234
21.0,2577,15080.046738
21.0,2577,15080.938392
21.0,2577,15086.140523
20.0,2552,15090.590047
19.0,2626,15090.84077
21.0,2577,15094.37871
21.0,2577,15103.71887
21.0,2577,15104.097753
21.0,2577,15113.086433
21.0,2577,15113.57448
21.0,2577,15118.932766
21.0,2577,15123.501257
21.0,2577,15123.753816
21.0,2577,15127.315631
21.0,2577,15136.738084
21.0,2577,15137.120656
21.0,2577,15146.14837
21.0,2577,15146.682901
21.0,2577,15151.974555
21.0,2577,15156.420201
21.0,2577,15160.654454
15.0,2866,15160.680323
21.0,2577,15169.850212
20.0,2658,15171.398432
20.0,2619,15179.619208
21.0,2577,15179.710762
21.0,2577,15185.329872
21.0,2577,15189.363978
21.0,2577,15193.545037
18.0,2864,15197.059657
21.0,2577,15202.463969
21.0,2577,15204.004755
21.0,2577,15212.168612
21.0,2577,15212.26061
21.0,2577,15217.908404
21.0,2577,15221.939833
21.0,2577,15226.056499
21.0,2577,15229.590104
21.0,2577,15234.963324
21.0,2577,15236.513504
21.0,2577,15245.075679
20.0,2614,15245.344935
21.0,2577,15250.283885
21.0,2577,15254.270684
21.0,2577,15258.418681
21.0,2577,15261.948916
21.0,2577,15267.764426
21.0,2577,15269.310732
21.0,2577,15277.465912
21.0,2577,15277.737086
21.0,2577,15282.748887
17.0,2823,15290.32782
21.0,2577,15290.985355
17.0,2824,15297.668752
19.0,2647,15301.060316
16.0,2847,15305.519318
21.0,2577,15310.682839
21.0,2577,15310.986836
21.0,2577,15316.127761
17.0,2644,15324.419626
21.0,2577,15324.446465
21.0,2577,15331.302108
21.0,2577,15334.630713
19.0,2775,15341.25025
21.0,2577,15343.887342
21.0,2577,15344.158331
21.0,2577,15349.171283
21.0,2577,15357.404203
19.0,2587,15357.523892
19.0,2693,15365.644152
21.0,2577,15367.840526
21.0,2577,15374.397045
21.0,2577,15376.883166
19.0,2678,15377.989586
20.0,2552,15381.611105
21.0,2577,15390.105063
21.0,2577,15390.637151
21.0,2577,15398.746943
16.0,2842,15403.860161
18.0,2635,15407.604267
21.0,2577,15409.536057
21.0,2577,15410.63677
20.0,2572,15414.596514
21.0,2577,15423.694076
20.0,2620,15424.22047
21.0,2577,15431.928013
21.0,2577,15437.021143
21.0,2577,15440.824155
21.0,2577,15443.144202
21.0,2577,15443.841316
21.0,2560,15447.242724
21.0,2577,15456.267723
20.0,2656,15457.955791
21.0,2577,15464.4698
21.0,2577,15469.591248
21.0,2577,15473.332533
21.0,2577,15475.650846
21.0,2577,15476.349808
21.0,2577,15479.787449
21.0,2577,15488.76811
21.0,2577,15490.461593
21.0,2577,15497.006752
21.0,2577,15502.130199
21.0,2577,15506.293271
21.0,2577,15508.240905
21.0,2577,15508.937917
21.0,2577,15512.750784
21.0,2577,15521.529071
21.0,2577,15523.218973
21.0,2577,15529.91048
21.0,2577,15535.040624
21.0,2577,15539.283284
21.0,2577,15541.249162
21.0,2577,15542.361567
21.0,2577,15545.87895
21.0,2577,15554.616569
21.0,2577,15556.297766
21.0,2577,15562.803316
21.0,2577,15567.897704
21.0,2577,15572.075167
21.0,2577,15574.008717
21.0,2577,15575.129216
21.0,2577,15578.580416
21.0,2577,15587.288123
21.0,2560,15588.918184
21.0,2577,15595.713759
21.0,2577,15601.123143
21.0,2577,15604.912879
21.0,2577,15606.831033
21.0,2577,15607.923269
21.0,2577,15611.325652
21.0,2577,15619.928946
21.0,2577,15621.420078
21.0,2577,15628.02799
21.0,2577,15633.465305
21.0,2577,15637.184096
21.0,2577,15639.098959
21.0,2577,15640.187671
21.0,2577,15643.541939
21.0,2577,15652.495156
21.0,2577,15653.611694
21.0,2577,15660.619977
21.0,2577,15665.670057
21.0,2577,15669.416005
21.0,2577,15671.709867
21.0,2577,15672.403775
21.0,2577,15675.76417
21.0,2577,15684.712385
21.0,2577,15686.218132
21.0,2577,15692.855132
21.0,2577,15697.986925
21.0,2577,15701.751282
21.0,2577,15704.068652
21.0,2577,15704.762084
21.0,2577,15708.162565
21.0,2577,15717.375973
21.0,2577,15718.895422
21.0,2577,15725.582806
21.0,2577,15730.724339
19.0,2703,15736.511374
21.0,2577,15736.84509
21.0,2577,15737.543785
21.0,2577,15740.93646
20.0,2552,15749.738902
21.0,2577,15751.58931
20.0,2674,15759.630548
15.0,2930,15768.023833
21.0,2577,15769.237682
21.0,2577,15769.56488
21.0,2577,15770.260331
21.0,2577,15774.0877
21.0,2577,15782.515761
21.0,2577,15784.278788
19.0,2721,15794.479558
21.0,2577,15801.13937
21.0,2577,15802.255409
21.0,2577,15802.581776
21.0,2577,15803.687753
21.0,2577,15807.106192
21.0,2577,15815.552393
21.0,2577,15817.318057
21.0,2577,15827.148155
21.0,2577,15833.68912
21.0,2577,15834.871004
21.0,2577,15835.197839
19.0,2703,15837.876494
21.0,2577,15839.698903
20.0,2673,15849.268425
21.0,2577,15849.710993
20.0,2673,15860.612225
21.0,2577,15865.829678
21.0,2577,15867.392211
21.0,2577,15870.24557
19.0,2814,15870.295165
21.0,2577,15872.114225
21.0,2577,15882.218878
20.0,2675,15883.11368
